MLS #,Cat,Status,Address,City,County,Zip,Beds,Baths,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1003795756,RES,CLS,517 10th St NE,Washington,"Washington, DC",20002,3,1-Feb,Twin/Semi-Detached,11/21/13,"Weichert, REALTORS (WEI58)","$633,000 "
1003795778,RES,CLS,1315 Corbin Pl NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,7/18/14,"Long & Foster Real Estate, Inc. (LNG33)","$600,000 "
1003795820,RES,CLS,1132 6th St NE #2,Washington,"Washington, DC",20002,2,Feb-00,Other,1/10/14,RE/MAX Professionals (RMXP4),"$394,000 "
1003886636,RES,CLS,1211 Queen St NE,Washington,"Washington, DC",20002,3,1-Jan,Twin/Semi-Detached,9/16/13,EXIT First Realty (EXIT1),"$230,850 "
1003913066,RES,CLS,619 Orleans Pl NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,11/8/13,Harbor View Realty INC (HARV1),"$440,000 "
1004090084,RES,CLS,202 Oklahoma Ave NE,Washington,"Washington, DC",20002,1,Jan-00,Row/Townhouse,8/15/14,"KL Associates, Inc. (KLAI1)","$166,500 "
1004204200,RES,CLS,2615 4th St NE #203,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,9/26/13,"A-K Real Estate, Inc. (AKR2)","$169,000 "
1004223226,RES,CLS,16 Rhode Island Ave NE,Washington,"Washington, DC",20002,6,Apr-00,Detached,2/7/14,"Long & Foster Real Estate, Inc. (LNG196)","$637,500 "
1004236630,RES,CLS,832 5th St NE,Washington,"Washington, DC",20002,3,Jan-00,Row/Townhouse,10/22/13,The Real Estate Store (WRTH1),"$451,089 "
1004319184,RES,CLS,1213 18th St NE,Washington,"Washington, DC",20002,3,Jan-00,Row/Townhouse,12/27/13,Taylor Properties (TAYL1),"$168,310 "
1004465734,RES,CLS,1729 F St NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,12/31/13,Beneficial Real Estate & Financial Services (BRFS1),"$310,000 "
1004471731,RES,CLS,1257 16th St NE,Washington,"Washington, DC",20002,2,1-Feb,Row/Townhouse,7/18/14,"Central Properties, LLC, (CTRP1)","$399,999 "
1004483649,RES,CLS,315 Evarts St NE #109,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,8/22/14,RE/MAX Metropolitan Realty (REMR2),"$210,000 "
1004484583,RES,CLS,1232 Maryland Ave NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,11/27/13,RE/MAX Metropolitan Realty (REMR2),"$878,000 "
1004484591,RES,CLS,226 Channing St NE,Washington,"Washington, DC",20002,3,1-Mar,Row/Townhouse,6/30/14,RE/MAX Metropolitan Realty (REMR2),"$537,500 "
1004484665,RES,CLS,1137 7th St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,7/29/14,RE/MAX Metropolitan Realty (REMR2),"$775,000 "
1004865266,RES,CLS,205 3rd St NE,Washington,"Washington, DC",20002,4,Mar-00,Row/Townhouse,11/12/13,"Help-U-Sell Federal City Realty, LLC (HFED1)","$1,014,700 "
1005235907,RES,CLS,1928 E St NE,Washington,"Washington, DC",20002,2,1-Feb,Row/Townhouse,11/15/13,Samson Properties (SAMP1),"$415,000 "
