Zip Code,MLS #,Cat,Status,Address,City,County,Beds,Baths,Structure Type,Status Contractual Search Date,List Office Name,Current Price
20001,1005504532,RES,CLS,20 S St NW,Washington,"Washington, DC",5,Mar-00,Row/Townhouse,4/29/10,RE/MAX Realty Group (RMX1),"$390,000 "
20001,1005504210,RES,CLS,2131 10th St NW #2,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,10/15/09,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$527,100 "
20001,1005504208,RES,CLS,930 Westminster St NW,Washington,"Washington, DC",4,Mar-00,Row/Townhouse,10/5/09,Coldwell Banker Residential Brokerage (CBRB106),"$837,000 "
20001,1005503638,RES,CLS,38 T St NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,12/22/10,Keller Williams Realty (KWR13),"$499,900 "
20001,1005500760,RES,CLS,941 Westminster St NW,Washington,"Washington, DC",5,1-Feb,Row/Townhouse,9/25/09,Harbor View Realty INC (HARV1),"$535,000 "
20001,1005500536,RES,CLS,910 M St NW #120,Washington,"Washington, DC",1,1-Jan,Unit/Flat/Apartment,12/2/09,William Sawyer & Company (WSC1),"$455,250 "
20001,1005499790,RES,CLS,1832 9th St NW #B,Washington,"Washington, DC",2,1-Jan,Row/Townhouse,10/27/09,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$460,000 "
20001,1005499262,RES,CLS,25 R NW,Washington,"Washington, DC",3,Apr-00,Row/Townhouse,10/22/09,DCRE (DCE1),"$554,000 "
20001,1005498876,RES,CLS,1427 5th St NW #1427,Washington,"Washington, DC",7,Mar-00,Row/Townhouse,1/25/11,Home Source Real Estate Solutions (HSLT1),"$450,000 "
20001,1005498808,RES,CLS,2113 2nd St NW,Washington,"Washington, DC",3,Feb-00,Row/Townhouse,10/1/09,Keller Williams Capital Properties (KWCP1),"$339,900 "
20001,1005498248,RES,CLS,1001 L St NW #902,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,4/9/10,Coldwell Banker Residential Brokerage (CBRB45),"$620,000 "
20001,1005498148,RES,CLS,53 Bates St NW,Washington,"Washington, DC",3,1-Jan,Row/Townhouse,11/18/09,ERA Realty Group (RTR2),"$349,000 "
20001,1005497774,RES,CLS,208 Rhode Island Ave NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,4/16/10,Keller Williams Realty (KWR8),"$465,000 "
20001,1005496806,RES,CLS,555 Massachusetts Ave NW #503,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,10/14/09,"SJM Properties, Inc. (SJM1)","$529,700 "
20001,1005495860,RES,CLS,622 Q St NW,Washington,"Washington, DC",3,1-Jan,Twin/Semi-Detached,9/25/09,"Long & Foster Real Estate, Inc. (LNG44)","$395,000 "
20001,1005495834,RES,CLS,632 Q St NW,Washington,"Washington, DC",3,Mar-00,Row/Townhouse,10/23/09,Keller Williams Capital Properties (KWCP1),"$457,000 "
20001,1005495244,RES,CLS,1501 3rd St NW,Washington,"Washington, DC",4,Feb-00,End of Row/Townhouse,11/3/09,Keller Williams Capital Properties (KWCP1),"$310,000 "
20001,1005492838,RES,CLS,322 T St NW,Washington,"Washington, DC",0,/0,Row/Townhouse,10/13/09,Saab Realtors Corp (SARC1),"$399,000 "
20001,1005492510,RES,CLS,2120 Vermont Ave NW #610,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,10/23/09,"Long & Foster Real Estate, Inc. (LNG1)","$425,000 "
20001,1005492326,RES,CLS,2004 11th St NW #435,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,10/14/09,"Long & Foster Real Estate, Inc. (LNG44)","$484,500 "
20001,1005492028,RES,CLS,330 Elm St NW,Washington,"Washington, DC",3,1-Feb,End of Row/Townhouse,4/9/10,Associates of Ekuban Realty Svcs. (EAR1),"$399,900 "
20001,1005492002,RES,CLS,715 6th St NW #301,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,12/11/09,"NetRealtyNow.com, LLC (NRN1)","$317,500 "
20001,1005491440,RES,CLS,916 G St NW #506,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,12/8/09,Lipscomb Realty Corp. (LIP1),"$428,000 "
20001,1005490798,RES,CLS,508 Florida Ave NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,1/20/10,"RE/MAX Supreme Properties, LLC. (RMAX115)","$427,500 "
20001,1005490134,RES,CLS,555 Massachusetts Ave NW #311,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,11/15/09,"Habitat Real Estate, Inc. (HAB1)","$318,000 "
20001,1005489902,RES,CLS,1809 Wiltberger St NW,Washington,"Washington, DC",2,Jan-00,Row/Townhouse,9/30/09,Coldwell Banker Residential Brokerage (CBRB52),"$343,000 "
20001,1005489886,RES,CLS,1600 8th St NW,Washington,"Washington, DC",4,Mar-00,End of Row/Townhouse,10/31/09,"Long & Foster Real Estate, Inc. (LNG54)","$415,500 "
20001,1005488786,RES,CLS,33 Florida Ave NW,Washington,"Washington, DC",3,Jan-00,Row/Townhouse,4/30/10,"NetRealtyNow.com, LLC (NRN1)","$307,000 "
20001,1005488506,RES,CLS,1543 8th St NW,Washington,"Washington, DC",4,Mar-00,End of Row/Townhouse,3/1/10,"Long & Foster Real Estate, Inc. (LNG54)","$384,000 "
20001,1005488460,RES,CLS,212 P St NW,Washington,"Washington, DC",4,2-Mar,Row/Townhouse,12/23/09,Coldwell Banker Residential Brokerage (CBRB106),"$580,000 "
20001,1005481236,RES,CLS,2012 8th St NW,Washington,"Washington, DC",3,Jan-00,Row/Townhouse,9/18/09,Turner Real Estate (TRN1),"$260,000 "
20001,1005480868,RES,CLS,475 K St NW #504,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,10/7/09,The Mayhood Company (MHD1),"$422,900 "
20001,1005480554,RES,CLS,475 K St NW #817,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,10/20/09,The Mayhood Company (MHD1),"$433,900 "
20001,1005479246,RES,CLS,52 Quincy Pl NW #402,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,10/30/09,"Habitat Real Estate, Inc. (HAB1)","$195,000 "
20001,1005476998,RES,CLS,2121 2nd St NW #4,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,11/16/09,"Long & Foster Real Estate, Inc. (LNG35)","$190,000 "
20001,1005476824,RES,CLS,22 S St NW,Washington,"Washington, DC",5,1-Mar,Row/Townhouse,10/20/09,USRealty.com LLP (HPADCOM),"$570,000 "
20001,1005474094,RES,CLS,34 Randolph Pl NW,Washington,"Washington, DC",3,Jan-00,Row/Townhouse,12/22/09,EXIT Advance Realty (DREX1),"$220,000 "
20001,1005473130,RES,CLS,939 R St NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,2/24/10,RE/MAX Realty Services (RBE1),"$615,000 "
20001,1005471764,RES,CLS,555 Massachusetts Ave NW #312,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,9/28/09,Fairfax Realty Premier (FXR3),"$334,900 "
20001,1005471526,RES,CLS,475 K Street NW #314,Washington,"Washington, DC",1,1-Jan,Unit/Flat/Apartment,11/23/09,The Mayhood Company (MHD1),"$418,000 "
20001,1005468036,RES,CLS,2004 11th St NW #338,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,9/28/09,"Long & Foster Real Estate, Inc. (LNG44)","$475,000 "
20001,1005467018,RES,CLS,1425 11th St NW #103,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,11/30/09,Taylor Properties (TAYL1),"$295,000 "
20001,1005466968,RES,CLS,2120 Vermont Ave NW #604,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,2/23/10,Keller Williams Capital Properties (KWCP1),"$382,000 "
20001,1005466336,RES,CLS,2030 Flagler Pl NW,Washington,"Washington, DC",5,Mar-00,Row/Townhouse,12/21/09,Keller Williams Capital Properties (KWCP1),"$450,000 "
20001,1005458804,RES,CLS,137 Adams St NW,Washington,"Washington, DC",3,Feb-00,Row/Townhouse,9/25/09,"Bradford Real Estate Group, LLC (BRLL1)","$469,000 "
20001,1005458566,RES,CLS,764 Fairmont St NW,Washington,"Washington, DC",3,Jan-00,Row/Townhouse,10/7/09,RE/MAX Excellence Realty (RXER1),"$232,000 "
20001,1005458458,RES,CLS,910 M St NW #123,Washington,"Washington, DC",1,1-Jan,Unit/Flat/Apartment,12/10/09,"Long & Foster Real Estate, Inc. (LNG194)","$405,000 "
20001,1005456382,RES,CLS,1618 11th St NW #202,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,4/30/10,"Urban Land Company, LLC (ULC1)","$527,000 "
20001,1005455550,RES,CLS,150 V St NW #Vl05,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,10/30/09,"Urban Land Company, LLC (ULC1)","$276,495 "
20001,1005455102,RES,CLS,1936 4th St NW,Washington,"Washington, DC",3,Feb-00,Row/Townhouse,12/9/09,RE/MAX Excellence Realty (RXER1),"$405,000 "
20001,1005455074,RES,CLS,21 Quincy Pl NW,Washington,"Washington, DC",6,2-Apr,Row/Townhouse,10/13/09,Coldwell Banker Residential Brokerage (CBRB45),"$700,000 "
20001,1005454192,RES,CLS,150 V St NW #Vl01,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,2/2/10,"Urban Land Company, LLC (ULC1)","$342,000 "
20001,1005451772,RES,CLS,137 P St NW,Washington,"Washington, DC",3,1-Feb,Twin/Semi-Detached,12/11/09,Hounshell Real Estate (HOU1),"$369,000 "
20001,1005451696,RES,CLS,1146 1st St NW,Washington,"Washington, DC",3,1-Jan,Row/Townhouse,9/17/09,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$249,000 "
20001,1005451046,RES,CLS,137 Thomas St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,10/29/09,"City Houses, LLC (CHS1)","$682,000 "
20001,1005449406,RES,CLS,226 Bates St NW,Washington,"Washington, DC",4,Feb-00,,1/4/10,"John M. Swagart, Jr. (JMSJ1)","$329,000 "
20001,1005449114,RES,CLS,757 Fairmont St NW,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,9/15/09,"The Gregg Group, Inc. (TGGI1)","$296,000 "
20001,1005448064,RES,CLS,778 Hobart Pl NW,Washington,"Washington, DC",3,Feb-00,End of Row/Townhouse,11/13/09,"Long & Foster Real Estate, Inc. (LNG36)","$285,000 "
20001,1005447502,RES,CLS,51 U St NW,Washington,"Washington, DC",4,Feb-00,Row/Townhouse,9/18/09,"Homebuyers Realty, Inc. (HMBR1)","$480,000 "
20001,1005446208,RES,CLS,1618 11th St NW #301,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,10/30/09,"Urban Land Company, LLC (ULC1)","$484,900 "
20001,1005446096,RES,CLS,1425 11th St NW #203,Washington,"Washington, DC",1,1-Jan,Unit/Flat/Apartment,9/25/09,Taylor Properties (TAYL1),"$320,000 "
20001,1005444870,RES,CLS,617 Columbia Rd NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,1/19/10,ERA Realty Group (RTR2),"$300,000 "
20001,1005441704,RES,CLS,910 M St NW #207,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,10/30/09,"Weichert, REALTORS (WEI29)","$385,000 "
20001,1005436256,RES,CLS,52 Rhode Island Ave NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,9/30/09,Precious Properties (PREP1),"$401,600 "
20001,1005433072,RES,CLS,1133 6th St NW #3,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,9/30/09,Coldwell Banker Residential Brokerage (CBRB106),"$405,000 "
20001,1005432898,RES,CLS,777 7th St NW #702,Washington,"Washington, DC",0,Jan-00,Unit/Flat/Apartment,9/2/09,Fairfax Realty Premier (FXR3),"$250,000 "
20001,1005432348,RES,CLS,1133 6th St NW #2,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,10/6/09,Coldwell Banker Residential Brokerage (CBRB106),"$432,000 "
20001,1005431158,RES,CLS,82 V St NW,Washington,"Washington, DC",5,1-Feb,Row/Townhouse,3/12/10,"Long & Foster Real Estate, Inc. (LNG150)","$480,000 "
20001,1005430620,RES,CLS,1233 10th St NW,Washington,"Washington, DC",5,1-Apr,Detached,9/30/10,Coldwell Banker Residential Brokerage (CBRB45),"$1,225,000 "
20001,1005427430,RES,CLS,1133 6th St NW #1,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,9/24/09,Coldwell Banker Residential Brokerage (CBRB106),"$347,000 "
20001,1005425122,RES,CLS,481 Ridge St NW,Washington,"Washington, DC",2,Jan-00,Twin/Semi-Detached,10/29/09,"Habitat Real Estate, Inc. (HAB1)","$170,000 "
20001,1005423510,RES,CLS,939 N St NW,Washington,"Washington, DC",3,1-Feb,Twin/Semi-Detached,1/26/10,RE/MAX Excellence Realty (RXER1),"$692,500 "
20001,1005420820,RES,CLS,776 Hobart Pl NW,Washington,"Washington, DC",3,Feb-00,Row/Townhouse,2/25/10,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)","$327,000 "
20001,1005420408,RES,CLS,521 Florida Ave NW #2,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,9/18/09,BUYSELLDC (KENT1),"$437,500 "
20001,1005420172,RES,CLS,1316 8th St NW,Washington,"Washington, DC",3,Jan-00,Row/Townhouse,9/10/09,Keller Williams Preferred Properties (KWPP1),"$425,500 "
20001,1005420060,RES,CLS,1929 1st St NW #203,Washington,"Washington, DC",2,Feb-00,Other,1/7/11,Keller Williams Preferred Properties (KWPP1),"$260,000 "
20001,1005415244,RES,CLS,2902 11th St NW,Washington,"Washington, DC",5,1-Mar,Other,10/2/09,"Long & Foster Real Estate, Inc. (LNG44)","$570,000 "
20001,1005413602,RES,CLS,1910 8th St NW #1,Washington,"Washington, DC",2,Feb-00,Detached,10/28/09,"RE/MAX Supreme Properties, LLC. (RMAX115)","$355,000 "
20001,1005408632,RES,CLS,1643 6th St NW #4,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,9/30/09,DCRE (DCE1),"$357,000 "
20001,1005407842,RES,CLS,1111 11th St NW #210,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,10/19/09,"Long & Foster Real Estate, Inc. (LNG54)","$347,000 "
20001,1005406286,RES,CLS,69 V St NW,Washington,"Washington, DC",4,1-Feb,Row/Townhouse,9/2/09,"Urban Pace, a Long & Foster Company (URP1)","$587,500 "
20001,1005405090,RES,CLS,16 Quincy Pl NW,Washington,"Washington, DC",4,Feb-00,Row/Townhouse,12/8/09,Coldwell Banker Residential Brokerage (CBRB45),"$285,000 "
20001,1005402750,RES,CLS,715 6th St NW #1001,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,11/25/09,"Giant Realty, Inc. (NSRI1)","$350,000 "
20001,1005398360,RES,CLS,2117 10th St NW #101,Washington,"Washington, DC",1,Jan-00,Twin/Semi-Detached,9/9/09,McWilliams/Ballard Inc. (MCWB1),"$390,000 "
20001,1005397500,RES,CLS,1117 10th St NW #803,Washington,"Washington, DC",2,Feb-00,Other,9/16/09,DCRE (DCE1),"$470,000 "
20001,1005397106,RES,CLS,400 Massachusetts Ave NW #808,Washington,"Washington, DC",1,1-Jan,Unit/Flat/Apartment,10/14/09,"Long & Foster Real Estate, Inc. (LNG194)","$425,825 "
20001,1005396686,RES,CLS,325 Elm St NW,Washington,"Washington, DC",3,1-Jan,Row/Townhouse,3/24/10,"ANR Realty, LLC (ANRR1)","$258,850 "
20001,1005392722,RES,CLS,2117 10th St NW #G03,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,9/4/09,McWilliams/Ballard Inc. (MCWB1),"$339,000 "
20001,1005392704,RES,CLS,2117 10th St NW #202,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,11/16/09,McWilliams/Ballard Inc. (MCWB1),"$660,000 "
20001,1005390572,RES,CLS,715 6th St NW #201,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,12/18/09,"Weichert, REALTORS (WEI29)","$320,000 "
20001,1005389952,RES,CLS,1910 8th St NW #2,Washington,"Washington, DC",2,Feb-00,Detached,11/9/09,"RE/MAX Supreme Properties, LLC. (RMAX115)","$380,000 "
20001,1005389846,RES,CLS,1910 8th St NW #5,Washington,"Washington, DC",2,Feb-00,Detached,11/19/09,"RE/MAX Supreme Properties, LLC. (RMAX115)","$480,000 "
20001,1005389834,RES,CLS,1910 8th St NW #4,Washington,"Washington, DC",2,Feb-00,Detached,10/31/09,"RE/MAX Supreme Properties, LLC. (RMAX115)","$465,000 "
20001,1005386908,RES,CLS,1742 6th St NW #2,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,5/7/10,"Long & Foster Real Estate, Inc. (LNG1)","$500,000 "
20001,1005385428,RES,CLS,1850 3rd St NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,10/6/09,Rosselle Realty Services (RRS1),"$351,000 "
20001,1005383606,RES,CLS,1516 10th St NW #101,Washington,"Washington, DC",1,Jan-00,Row/Townhouse,9/25/09,Keller Williams Capital Properties (KWCP1),"$275,000 "
20001,1005380698,RES,CLS,1220 10th St NW,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,10/16/09,"Long & Foster Real Estate, Inc. (LNG84)","$642,000 "
20001,1005380690,RES,CLS,60 Florida Ave NW,Washington,"Washington, DC",3,1-Jan,Twin/Semi-Detached,5/13/10,"Long & Foster Real Estate, Inc. (LNG196)","$175,000 "
20001,1005380486,RES,CLS,23 U St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,9/23/09,"Murrell, Inc., REALTORS (MRL2)","$520,000 "
20001,1005380262,RES,CLS,2905 Sherman Ave NW,Washington,"Washington, DC",3,Feb-00,End of Row/Townhouse,10/22/09,"Long & Foster Real Estate, Inc. (LNG36)","$315,000 "
20001,1005379808,RES,CLS,1516 10th St NW #102,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,10/28/09,"Long & Foster Real Estate, Inc. (LNG183)","$291,000 "
20001,1005379068,RES,CLS,438 N St NW,Washington,"Washington, DC",2,Jan-00,Row/Townhouse,6/30/10,"Long & Foster Real Estate, Inc. (LNG210)","$249,900 "
20001,1005377476,RES,CLS,2127 10th St NW,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,10/23/09,TTR Sotheby's International Realty (TTRS2),"$515,000 "
20001,1005375952,RES,CLS,1117 10th St NW #812,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,1/14/10,"Long & Foster Real Estate, Inc. (LNG194)","$325,000 "
20001,1005375736,RES,CLS,2120 Vermont Ave NW #623,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,9/15/09,"Long & Foster Real Estate, Inc. (LNG35)","$650,000 "
20001,1005374938,RES,CLS,2117 10th St NW #Penthouse 2,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,3/19/10,McWilliams/Ballard Inc. (MCWB1),"$800,000 "
20001,1005374622,RES,CLS,1030 Fairmont St NW #203,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,9/21/09,"Urban Brokers, LLC (UBRO1)","$269,900 "
20001,1005374324,RES,CLS,1227 1st St NW,Washington,"Washington, DC",2,1-Feb,End of Row/Townhouse,10/31/09,"RE/MAX Supreme Properties, LLC. (RMAX115)","$409,000 "
20001,1005374144,RES,CLS,155 Adams St NW,Washington,"Washington, DC",3,1-Jan,Row/Townhouse,9/24/09,"Essential Properties Realty Brokerage, Inc. (EPRB1)","$225,305 "
20001,1005370376,RES,CLS,316 P St NW,Washington,"Washington, DC",4,1-Feb,Row/Townhouse,9/22/09,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL6)","$397,000 "
20001,1005366740,RES,CLS,52 New York Ave NW #2,Washington,"Washington, DC",3,Mar-00,Row/Townhouse,9/30/09,"Long & Foster Real Estate, Inc. (LNG176)","$330,000 "
20001,1005363904,RES,CLS,2132 11th St NW #1,Washington,"Washington, DC",2,1-Feb,Unit/Flat/Apartment,9/28/09,Fairfax Realty Premier (FXR3),"$510,000 "
20001,1005363698,RES,CLS,433 M NW,Washington,"Washington, DC",6,1-May,Row/Townhouse,9/30/09,Northgate Realty LLC (NRTG1),"$965,000 "
20001,1005355578,RES,CLS,500 Florida Ave NW #1,Washington,"Washington, DC",2,Jan-00,Other,9/8/09,RE/MAX Excellence Realty (RXER1),"$175,000 "
20001,1005351978,RES,CLS,1117 10th St NW #W-4,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,9/8/09,Coldwell Banker Residential Brokerage (CBRB45),"$584,000 "
20001,1005351742,RES,CLS,418 N St NW,Washington,"Washington, DC",2,Jan-00,Row/Townhouse,10/26/09,"Daniels Realty, LLC (DANR1)","$329,900 "
20001,1005351676,RES,CLS,910 M St NW #620,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,9/16/09,McWilliams/Ballard Inc. (MCWB1),"$525,000 "
20001,1005349758,RES,CLS,150 V St NW #V305,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,10/30/09,"Urban Land Company, LLC (ULC1)","$360,000 "
20001,1005349736,RES,CLS,150 V St NW #V103,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,10/23/09,"Urban Land Company, LLC (ULC1)","$295,000 "
20001,1005349712,RES,CLS,2035 2nd St NW #G108,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,9/17/09,"Urban Land Company, LLC (ULC1)","$382,000 "
20001,1005349638,RES,CLS,762 Gresham Pl NW,Washington,"Washington, DC",3,1-Jan,Twin/Semi-Detached,10/5/09,"Sawyer Real Estate, LLC (SRLC1)","$230,000 "
20001,1005347958,RES,CLS,2120 Vermont Ave NW #401,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,3/24/10,"SJM Properties, Inc. (SJM1)","$345,000 "
20001,1005347536,RES,CLS,212 Rhode Island Ave NW #2,Washington,"Washington, DC",3,Feb-00,Row/Townhouse,9/10/10,Prudential Carruthers REALTORS (PCR23),"$285,000 "
20001,1005346326,RES,CLS,216 Q St NW,Washington,"Washington, DC",3,Mar-00,Row/Townhouse,11/12/09,"Long & Foster Real Estate, Inc. (LNG147)","$410,000 "
20001,1005344524,RES,CLS,27 Rhode Island Ave NW,Washington,"Washington, DC",3,Feb-00,Row/Townhouse,12/23/09,"Long & Foster Real Estate, Inc. (LNG102)","$325,000 "
20001,1005343578,RES,CLS,1616 11th St NW #Ph1,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,9/10/09,"Urban Pace, a Long & Foster Company (URP1)","$530,000 "
20001,1005337528,RES,CLS,1215 10th St NW #1,Washington,"Washington, DC",0,Jan-00,Unit/Flat/Apartment,10/1/09,"Urban Land Company, LLC (ULC1)","$215,000 "
20001,1005336308,RES,CLS,1618 New Jersey Ave NW,Washington,"Washington, DC",2,Jan-00,Row/Townhouse,10/21/09,RE/MAX Realty Services (RBE1),"$190,000 "
20001,1005328346,RES,CLS,2228 1st St NW,Washington,"Washington, DC",6,2-Apr,End of Row/Townhouse,9/11/09,Coldwell Banker Residential Brokerage (CBRB102),"$879,000 "
20001,1005320066,RES,CLS,1010 Massachusetts Ave NW #304,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,10/19/09,McWilliams/Ballard Inc. (MCWB1),"$630,000 "
20001,1005317116,RES,CLS,203 Morgan St NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,10/27/09,"Select Premium Properties, Inc (GRAN1)","$457,500 "
20001,1005316600,RES,CLS,99 Rhode Island Ave NE,Washington,"Washington, DC",4,1-Mar,End of Row/Townhouse,11/23/09,Colonial Homes Real Estate (CLHR2),"$500,000 "
20001,1005312964,RES,CLS,1111 11th St NW #405,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,9/29/09,RE/MAX Realty Services (RBE1),"$403,500 "
20001,1005311862,RES,CLS,117 Thomas St NW,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,10/9/09,Coldwell Banker Residential Brokerage (CBRB45),"$295,000 "
20001,1005311272,RES,CLS,400 U St NW,Washington,"Washington, DC",3,Feb-00,Twin/Semi-Detached,11/27/09,"Long & Foster Real Estate, Inc. (LNG3)","$440,000 "
20001,1005307660,RES,CLS,1523 8th St NW,Washington,"Washington, DC",4,1-Feb,Row/Townhouse,9/8/09,"Continental Properties, Ltd. (CPRE1)","$1,075,000 "
20001,1005305042,RES,CLS,414 N St NW,Washington,"Washington, DC",5,1-Feb,Row/Townhouse,12/11/09,Brian Logan Real Estate (LGN1),"$360,000 "
20001,1005303238,RES,CLS,1543 6th St NW #101,Washington,"Washington, DC",2,Feb-00,Detached,9/30/09,"Long & Foster Real Estate, Inc. (LNG147)","$398,400 "
20001,1005303112,RES,CLS,442 M St NW #6,Washington,"Washington, DC",3,Mar-00,Penthouse Unit/Flat/Apartment,10/16/09,TTR Sotheby's International Realty (TTRS2),"$760,000 "
