,index,geometry,icon,id,name,place_id,plus_code,rating,reference,types,user_ratings_total,vicinity,opening_hours,price_level,locations,Zip Code
3944,12661,"{'location': {'lat': 38.862806, 'lng': -76.99257159999999}, 'viewport': {'northeast': {'lat': 38.8640815302915, 'lng': -76.9911567197085}, 'southwest': {'lat': 38.8613835697085, 'lng': -76.9938546802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,cadf263f475b4b9ac4c59bdb7ebf2daf0967079f,King City Restaurant,ChIJDYKLgsG5t4kRhsMzoKUgDow,"{'compound_code': 'V274+4X Washington, District of Columbia, United States', 'global_code': '87C5V274+4X'}",3,ChIJDYKLgsG5t4kRhsMzoKUgDow,"['restaurant', 'food', 'point_of_interest', 'establishment']",95,"2403 Martin Luther King Junior Avenue Southeast, Washington",{'open_now': False},2,"{'Match_addr': 'King City Carry Out', 'LongLabel': 'King City Carry Out, 2403 Martin Luther King Jr Ave SE, Washington, DC, 20020, USA', 'ShortLabel': 'King City Carry Out', 'Addr_type': 'POI', 'Type': 'Chinese Food', 'PlaceName': 'King City Carry Out', 'AddNum': '2403', 'Address': '2403 Martin Luther King Jr Ave SE', 'Block': '', 'Sector': '', 'Neighborhood': 'Buena Vista', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20020', 'PostalExt': '', 'CountryCode': 'USA'}",20020
3945,12663,"{'location': {'lat': 38.8631943, 'lng': -76.9921253}, 'viewport': {'northeast': {'lat': 38.8644201802915, 'lng': -76.99066666970849}, 'southwest': {'lat': 38.86172221970851, 'lng': -76.9933646302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,82b8f7b78b0d9622c2042fdff69a87b05a79ab76,Z Mart And Food,ChIJ8cxgccG5t4kRlyQLo4ahHuI,"{'compound_code': 'V275+74 Washington, District of Columbia, United States', 'global_code': '87C5V275+74'}",3,ChIJ8cxgccG5t4kRlyQLo4ahHuI,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"2323 Martin Luther King Junior Avenue Southeast, Washington",,,"{'Match_addr': '2323 Martin Luther King Jr Ave SE, Washington, District of Columbia, 20020', 'LongLabel': '2323 Martin Luther King Jr Ave SE, Washington, DC, 20020, USA', 'ShortLabel': '2323 Martin Luther King Jr Ave SE', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '2323', 'Address': '2323 Martin Luther King Jr Ave SE', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20020', 'PostalExt': '', 'CountryCode': 'USA'}",20020
3946,12664,"{'location': {'lat': 38.8631462, 'lng': -76.99208089999999}, 'viewport': {'northeast': {'lat': 38.8643963802915, 'lng': -76.9906439197085}, 'southwest': {'lat': 38.8616984197085, 'lng': -76.99334188029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,09e6c163e0a6db7fcd3c93d8ed06e91b4b196e42,Reel Brothers Fish House,ChIJxWFAccG5t4kR0-Q25nAcEgs,"{'compound_code': 'V275+75 Washington, District of Columbia, United States', 'global_code': '87C5V275+75'}",4.5,ChIJxWFAccG5t4kR0-Q25nAcEgs,"['restaurant', 'food', 'point_of_interest', 'establishment']",60,"2323 Martin Luther King Junior Avenue Southeast, Washington",{'open_now': False},,"{'Match_addr': '2323 Martin Luther King Jr Ave SE, Washington, District of Columbia, 20020', 'LongLabel': '2323 Martin Luther King Jr Ave SE, Washington, DC, 20020, USA', 'ShortLabel': '2323 Martin Luther King Jr Ave SE', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '2323', 'Address': '2323 Martin Luther King Jr Ave SE', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20020', 'PostalExt': '', 'CountryCode': 'USA'}",20020
3947,12668,"{'location': {'lat': 38.9004141, 'lng': -76.99200499999999}, 'viewport': {'northeast': {'lat': 38.90166093029149, 'lng': -76.9906559697085}, 'southwest': {'lat': 38.89896296970849, 'lng': -76.9933539302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,50ad2734c97d7096ba82e972fec57c31367b0ab8,Duffy's Irish Pub,ChIJrUYJ-OS3t4kRytTxuo59G-c,"{'compound_code': 'W225+55 Washington, District of Columbia, United States', 'global_code': '87C5W225+55'}",4.1,ChIJrUYJ-OS3t4kRytTxuo59G-c,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",239,"1016 H Street Northeast, Washington",{'open_now': True},1,"{'Match_addr': 'Liberty Tree', 'LongLabel': 'Liberty Tree, 1016 H St NE, Washington, DC, 20002, USA', 'ShortLabel': 'Liberty Tree', 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': 'Liberty Tree', 'AddNum': '1016', 'Address': '1016 H St NE', 'Block': '', 'Sector': '', 'Neighborhood': 'Stanton Park', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20002', 'PostalExt': '', 'CountryCode': 'USA'}",20002
3948,12669,"{'location': {'lat': 38.9000077, 'lng': -76.9924051}, 'viewport': {'northeast': {'lat': 38.9014562802915, 'lng': -76.99117416970849}, 'southwest': {'lat': 38.8987583197085, 'lng': -76.99387213029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,76d01fa1cf26111d19fd772bd429f6b220117bc5,Ben's Upstairs,ChIJvwWTcj64t4kRduTOni1GdVs,"{'compound_code': 'W225+22 Washington, District of Columbia, United States', 'global_code': '87C5W225+22'}",4.2,ChIJvwWTcj64t4kRduTOni1GdVs,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",181,"1001 H Street Northeast, Washington",,2,"{'Match_addr': ""George's Place"", 'LongLabel': ""George's Place, 1001 H St NE, Washington, DC, 20002, USA"", 'ShortLabel': ""George's Place"", 'Addr_type': 'POI', 'Type': 'Clothing Store', 'PlaceName': ""George's Place"", 'AddNum': '1001', 'Address': '1001 H St NE', 'Block': '', 'Sector': '', 'Neighborhood': 'Stanton Park', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20002', 'PostalExt': '', 'CountryCode': 'USA'}",20002
3949,12670,"{'location': {'lat': 38.90036600000001, 'lng': -76.992086}, 'viewport': {'northeast': {'lat': 38.9016368802915, 'lng': -76.99073696970848}, 'southwest': {'lat': 38.8989389197085, 'lng': -76.9934349302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,c1f1adcfa11d1c6237589552c1bcdcdc37d871de,Rita's Italian Ice & Frozen Custard,ChIJAQBcET64t4kRvGPoNyj2hbY,"{'compound_code': 'W225+45 Washington, District of Columbia, United States', 'global_code': '87C5W225+45'}",4.4,ChIJAQBcET64t4kRvGPoNyj2hbY,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",75,"1014 H Street Northeast, Washington",{'open_now': False},1,"{'Match_addr': ""Rita's"", 'LongLabel': ""Rita's, 1014 H St NE, Washington, DC, 20002, USA"", 'ShortLabel': ""Rita's"", 'Addr_type': 'POI', 'Type': 'Food and Beverage Shop', 'PlaceName': ""Rita's"", 'AddNum': '1014', 'Address': '1014 H St NE', 'Block': '', 'Sector': '', 'Neighborhood': 'Stanton Park', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20002', 'PostalExt': '', 'CountryCode': 'USA'}",20002
3950,12672,"{'location': {'lat': 38.9000451, 'lng': -76.9924635}, 'viewport': {'northeast': {'lat': 38.9014763802915, 'lng': -76.99111551970849}, 'southwest': {'lat': 38.8987784197085, 'lng': -76.9938134802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ee17b459df75a9ee8a2d0fe2ff099c79d38e48f8,Ben's Chili Bowl,ChIJvwWTcj64t4kRVb5j7R47cTo,"{'compound_code': 'W225+22 Washington, District of Columbia, United States', 'global_code': '87C5W225+22'}",4,ChIJvwWTcj64t4kRVb5j7R47cTo,"['restaurant', 'food', 'point_of_interest', 'establishment']",905,"1001 H Street Northeast, Washington",{'open_now': False},1,"{'Match_addr': ""George's Place"", 'LongLabel': ""George's Place, 1001 H St NE, Washington, DC, 20002, USA"", 'ShortLabel': ""George's Place"", 'Addr_type': 'POI', 'Type': 'Clothing Store', 'PlaceName': ""George's Place"", 'AddNum': '1001', 'Address': '1001 H St NE', 'Block': '', 'Sector': '', 'Neighborhood': 'Stanton Park', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20002', 'PostalExt': '', 'CountryCode': 'USA'}",20002
3951,12674,"{'location': {'lat': 38.8999688, 'lng': -76.9920616}, 'viewport': {'northeast': {'lat': 38.90143828029149, 'lng': -76.9907126697085}, 'southwest': {'lat': 38.89874031970849, 'lng': -76.9934106302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,e1dd042540ca59082bffea6ac47318bc2a8a2351,The Haymaker Bar,ChIJxf-ibD64t4kRqy20kdf6aSc,"{'compound_code': 'V2X5+X5 Washington, District of Columbia, United States', 'global_code': '87C5V2X5+X5'}",4.5,ChIJxf-ibD64t4kRqy20kdf6aSc,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",155,"1015 H Street Northeast, Washington",{'open_now': True},2,"{'Match_addr': 'Atlas Room', 'LongLabel': 'Atlas Room, 1015 H St NE, Washington, DC, 20002, USA', 'ShortLabel': 'Atlas Room', 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': 'Atlas Room', 'AddNum': '1015', 'Address': '1015 H St NE', 'Block': '', 'Sector': '', 'Neighborhood': 'Stanton Park', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20002', 'PostalExt': '', 'CountryCode': 'USA'}",20002
3952,12676,"{'location': {'lat': 38.90398380000001, 'lng': -76.9926773}, 'viewport': {'northeast': {'lat': 38.90526293029151, 'lng': -76.9913787197085}, 'southwest': {'lat': 38.90256496970851, 'lng': -76.9940766802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,6bd3ba57f8cb566f92b6826e5994b853cdce8b94,Sicilian Pizza,ChIJE7C2LBS4t4kRiArnZEouDZg,"{'compound_code': 'W234+HW Washington, District of Columbia, United States', 'global_code': '87C5W234+HW'}",3.7,ChIJE7C2LBS4t4kRiArnZEouDZg,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",116,"1004 Florida Avenue Northeast, Washington",{'open_now': True},2,"{'Match_addr': 'Sicilian Pizza', 'LongLabel': 'Sicilian Pizza, 1004 Florida Ave NE, Washington, DC, 20002, USA', 'ShortLabel': 'Sicilian Pizza', 'Addr_type': 'POI', 'Type': 'Italian Food', 'PlaceName': 'Sicilian Pizza', 'AddNum': '1004', 'Address': '1004 Florida Ave NE', 'Block': '', 'Sector': '', 'Neighborhood': 'Trinidad', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20002', 'PostalExt': '', 'CountryCode': 'USA'}",20002
3953,12681,"{'location': {'lat': 38.9258281, 'lng': -76.9927024}, 'viewport': {'northeast': {'lat': 38.9271776802915, 'lng': -76.9912193697085}, 'southwest': {'lat': 38.92447971970851, 'lng': -76.99391733029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,adf5b6bf29d4a8b5ffe027434fb79cc62b5e2064,Stupid Burger,ChIJA7_3ebnHt4kRzdMrsERI8Xw,"{'compound_code': 'W2G4+8W Washington, District of Columbia, United States', 'global_code': '87C5W2G4+8W'}",4.9,ChIJA7_3ebnHt4kRzdMrsERI8Xw,"['restaurant', 'food', 'point_of_interest', 'establishment']",7,"2800 10th Street Northeast, Washington",{'open_now': False},,"{'Match_addr': '2800 10th St NE, Washington, District of Columbia, 20017', 'LongLabel': '2800 10th St NE, Washington, DC, 20017, USA', 'ShortLabel': '2800 10th St NE', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '2800', 'Address': '2800 10th St NE', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20017', 'PostalExt': '', 'CountryCode': 'USA'}",20017
3954,12683,"{'location': {'lat': 38.9258853, 'lng': -76.9926219}, 'viewport': {'northeast': {'lat': 38.9272799302915, 'lng': -76.9912732197085}, 'southwest': {'lat': 38.9245819697085, 'lng': -76.99397118029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,dbe46e81d2648abade4a48856f8c1dd030e6d54f,Captain Cookie & the Milk Man,ChIJG01NFV3Ht4kRmsTtNjt2FkM,"{'compound_code': 'W2G4+9X Washington, District of Columbia, United States', 'global_code': '87C5W2G4+9X'}",4.6,ChIJG01NFV3Ht4kRmsTtNjt2FkM,"['restaurant', 'food', 'point_of_interest', 'establishment']",5,Washington,,,"{'Match_addr': '2800 10th St NE, Washington, District of Columbia, 20017', 'LongLabel': '2800 10th St NE, Washington, DC, 20017, USA', 'ShortLabel': '2800 10th St NE', 'Addr_type': 'PointAddress', 'Type': '', 'PlaceName': '', 'AddNum': '2800', 'Address': '2800 10th St NE', 'Block': '', 'Sector': '', 'Neighborhood': '', 'District': '', 'City': 'Washington', 'MetroArea': '', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20017', 'PostalExt': '', 'CountryCode': 'USA'}",20017
3962,12719,"{'location': {'lat': 38.87873089999999, 'lng': -76.9912985}, 'viewport': {'northeast': {'lat': 38.8800788802915, 'lng': -76.9900391697085}, 'southwest': {'lat': 38.8773809197085, 'lng': -76.9927371302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,1a747dfffb49ed47d70374235f3a4abda539cd8e,Papa John's Pizza,ChIJET3zDcu5t4kRhVREoQpIQEs,"{'compound_code': 'V2H5+FF Washington, District of Columbia, United States', 'global_code': '87C5V2H5+FF'}",3,ChIJET3zDcu5t4kRhVREoQpIQEs,"['restaurant', 'food', 'point_of_interest', 'establishment']",58,"914 11th Street Southeast, Washington",{'open_now': True},1,"{'Match_addr': ""Papa John's"", 'LongLabel': ""Papa John's, 914 11th St SE, Washington, DC, 20003, USA"", 'ShortLabel': ""Papa John's"", 'Addr_type': 'POI', 'Type': 'Fast Food', 'PlaceName': ""Papa John's"", 'AddNum': '914', 'Address': '914 11th St SE', 'Block': '', 'Sector': '', 'Neighborhood': 'Capitol Hill', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20003', 'PostalExt': '', 'CountryCode': 'USA'}",20003
3963,12724,"{'location': {'lat': 38.9003913, 'lng': -76.99102069999999}, 'viewport': {'northeast': {'lat': 38.9016497302915, 'lng': -76.98967166970849}, 'southwest': {'lat': 38.8989517697085, 'lng': -76.99236963029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,6681fef2a69e23c66ec50e5ffaab38d41ef5a9f9,Copycat Co.,ChIJLQ1hOj64t4kRdZoiAw3UUi4,"{'compound_code': 'W225+5H Washington, District of Columbia, United States', 'global_code': '87C5W225+5H'}",4.6,ChIJLQ1hOj64t4kRdZoiAw3UUi4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",604,"1110 H Street Northeast, Washington",{'open_now': True},2,"{'Match_addr': 'Copycat Company', 'LongLabel': 'Copycat Company, 1110 H St NE, Washington, DC, 20002, USA', 'ShortLabel': 'Copycat Company', 'Addr_type': 'POI', 'Type': 'Chinese Food', 'PlaceName': 'Copycat Company', 'AddNum': '1110', 'Address': '1110 H St NE', 'Block': '', 'Sector': '', 'Neighborhood': 'Stanton Park', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20002', 'PostalExt': '', 'CountryCode': 'USA'}",20002
3964,12732,"{'location': {'lat': 38.9277635, 'lng': -76.9909085}, 'viewport': {'northeast': {'lat': 38.9290502802915, 'lng': -76.9894119697085}, 'southwest': {'lat': 38.9263523197085, 'lng': -76.9921099302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,1e409322e63a0977b714ca3d95c09a096116526c,Primrose,ChIJoXoUmvPHt4kR4YEr-cJky6I,"{'compound_code': 'W2H5+4J Washington, District of Columbia, United States', 'global_code': '87C5W2H5+4J'}",4.5,ChIJoXoUmvPHt4kR4YEr-cJky6I,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",237,"3000 12th Street Northeast, Washington",{'open_now': False},3,"{'Match_addr': 'Silvestre Cafe', 'LongLabel': 'Silvestre Cafe, 3000 12th St NE, Washington, DC, 20017, USA', 'ShortLabel': 'Silvestre Cafe', 'Addr_type': 'POI', 'Type': 'Chicken Restaurant', 'PlaceName': 'Silvestre Cafe', 'AddNum': '3000', 'Address': '3000 12th St NE', 'Block': '', 'Sector': '', 'Neighborhood': 'Brookland', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20017', 'PostalExt': '', 'CountryCode': 'USA'}",20017
3965,12733,"{'location': {'lat': 38.929405, 'lng': -76.991024}, 'viewport': {'northeast': {'lat': 38.93076153029149, 'lng': -76.9895369197085}, 'southwest': {'lat': 38.92806356970849, 'lng': -76.9922348802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,3f64f6cf729c96e62b8d650db4d6967db48bf107,Brookland's Finest Bar and Kitchen,ChIJYw5VrfPHt4kRCvZTX1soQYk,"{'compound_code': 'W2H5+QH Washington, District of Columbia, United States', 'global_code': '87C5W2H5+QH'}",4.4,ChIJYw5VrfPHt4kRCvZTX1soQYk,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",935,"3126 12th Street Northeast, Washington",{'open_now': True},2,"{'Match_addr': ""Brookland's Finest Bar & Kitchen"", 'LongLabel': ""Brookland's Finest Bar & Kitchen, 3126 12th St NE, Washington, DC, 20017, USA"", 'ShortLabel': ""Brookland's Finest Bar & Kitchen"", 'Addr_type': 'POI', 'Type': 'American Food', 'PlaceName': ""Brookland's Finest Bar & Kitchen"", 'AddNum': '3126', 'Address': '3126 12th St NE', 'Block': '', 'Sector': '', 'Neighborhood': 'Brookland', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20017', 'PostalExt': '', 'CountryCode': 'USA'}",20017
3966,12734,"{'location': {'lat': 38.9328023, 'lng': -76.9911432}, 'viewport': {'northeast': {'lat': 38.93415428029149, 'lng': -76.98973201970848}, 'southwest': {'lat': 38.9314563197085, 'lng': -76.9924299802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,38713403beb8c365c427ddb4bec7c1ecc819410b,Subway,ChIJL1vAke3Ht4kRxJE-PBuK6p8,"{'compound_code': 'W2M5+4G Washington, District of Columbia, United States', 'global_code': '87C5W2M5+4G'}",3.5,ChIJL1vAke3Ht4kRxJE-PBuK6p8,"['restaurant', 'food', 'point_of_interest', 'establishment']",35,"3504 12th Street Northeast, Washington",{'open_now': False},1,"{'Match_addr': 'SUBWAY', 'LongLabel': 'SUBWAY, 3504 12th St NE, Washington, DC, 20017, USA', 'ShortLabel': 'SUBWAY', 'Addr_type': 'POI', 'Type': 'Fast Food', 'PlaceName': 'SUBWAY', 'AddNum': '3504', 'Address': '3504 12th St NE', 'Block': '', 'Sector': '', 'Neighborhood': 'Brookland', 'District': '', 'City': 'Washington', 'MetroArea': 'Washington DC Metro Area', 'Subregion': 'District of Columbia', 'Region': 'District of Columbia', 'Territory': '', 'Postal': '20017', 'PostalExt': '', 'CountryCode': 'USA'}",20017
